,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,....controller.DocumentoController.deletarArquivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,,,,2,,,,23,,,3,17,0,,,,12,4,1,12,16,2,,,14,,,4,4,5,1,2,,,,,0,,3,0,,,0.00,4,4,5,1
Public Method,....controller.DocumentoController.downloadArquivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,1,,,,10,,,3,7,0,,,,6,2,0,5,7,3,,,5,,,2,2,2,1,2,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,....controller.ErrorPagesController,1,1,1,1,3,0,3,0,1,3,3,0,,0,0,,,,3,0,,,,3,3,0,0,0,3,,18,,,,4,,,,14,,,7,3,0,,,,,,,3,7,4,,,3,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,3,3,3,3
Public Method,....controller.ErrorPagesController.forbidden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.ErrorPagesController.internalServerError,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.ErrorPagesController.notFound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,....controller.ErrorsController,1,1,1,1,3,0,3,0,1,6,6,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,7,,,,1,,,,6,,,3,1,0,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Method,....controller.ErrorsController.handleFileException,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,....controller.ExtensaoController,1,1,1,1,6,0,3,3,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,10,,,,1,,,,6,,,3,1,3,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.50,1,1,1,1
Public Method,....controller.ExtensaoController.index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Class,....controller.ParceiroController,2,2,2,1,13,0,13,0,1,16,16,0,,0,0,,,,1,1,,,,1,1,0,0,0,1,,20,,,,2,,,,18,,,7,9,0,,,,,,,9,12,4,,,9,,,,,,,,2,2,2,1,,1,1,,0,0,0.00,2,2,2,1
Public Method,....controller.ParceiroController.novoParceiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,0,,,,13,,,3,9,0,,,,8,2,0,8,10,2,,,9,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,....controller.ParceriaExternaController,2,2,2,1,13,1,12,0,1,29,29,0,,0,0,,,,4,5,,,,4,4,0,0,0,4,,78,,,,11,,,,67,,,27,36,0,,,,,,,33,44,14,,,34,,,,,,,,6,6,6,1,,1,2,,65,65,0.00,10,10,10,4
